"uri","label"
"http://publications.europa.eu/resource/authority/country/TUR","Turkey"
"http://publications.europa.eu/resource/authority/country/ISL","Iceland"
"http://publications.europa.eu/resource/authority/country/GNB","Guinea-Bissau"
"http://publications.europa.eu/resource/authority/country/CHN","China"
"http://publications.europa.eu/resource/authority/country/NPL","Nepal"
"http://publications.europa.eu/resource/authority/country/USA","United States"
"http://publications.europa.eu/resource/authority/country/ISR","Israel"
"http://publications.europa.eu/resource/authority/country/JPN","Japan"
"http://publications.europa.eu/resource/authority/country/CAN","Canada"
"http://publications.europa.eu/resource/authority/country/YUG","Yugoslavia"
"http://publications.europa.eu/resource/authority/country/IND","India"
"http://publications.europa.eu/resource/authority/country/MDA","Moldova"
"http://publications.europa.eu/resource/authority/country/KNA","Saint Kitts and Nevis"
"http://publications.europa.eu/resource/authority/country/MCO","Monaco"
"http://publications.europa.eu/resource/authority/country/TCD","Chad"
"http://publications.europa.eu/resource/authority/country/VUT","Vanuatu"
"http://publications.europa.eu/resource/authority/country/LAO","Laos"
"http://publications.europa.eu/resource/authority/country/MLI","Mali"
"http://publications.europa.eu/resource/authority/country/TGO","Togo"
"http://publications.europa.eu/resource/authority/country/BRN","Brunei"
"http://publications.europa.eu/resource/authority/country/COL","Colombia"
"http://publications.europa.eu/resource/authority/country/PNG","Papua New Guinea"
"http://publications.europa.eu/resource/authority/country/SUN","Soviet Union"
"http://publications.europa.eu/resource/authority/country/GIB","Gibraltar"
"http://publications.europa.eu/resource/authority/country/THA","Thailand"
"http://publications.europa.eu/resource/authority/country/BRA","Brazil"
"http://publications.europa.eu/resource/authority/country/NZL","New Zealand"
"http://publications.europa.eu/resource/authority/country/CPV","Cabo Verde"
"http://publications.europa.eu/resource/authority/country/NER","Niger"
"http://publications.europa.eu/resource/authority/country/ABW","Aruba"
"http://publications.europa.eu/resource/authority/country/UZB","Uzbekistan"
"http://publications.europa.eu/resource/authority/country/MOZ","Mozambique"
"http://publications.europa.eu/resource/authority/country/ANT","Netherlands Antilles"
"http://publications.europa.eu/resource/authority/country/TWN","Taiwan"
"http://publications.europa.eu/resource/authority/country/GTM","Guatemala"
"http://publications.europa.eu/resource/authority/country/BLR","Belarus"
"http://publications.europa.eu/resource/authority/country/BIH","Bosnia and Herzegovina"
"http://publications.europa.eu/resource/authority/country/LKA","Sri Lanka"
"http://publications.europa.eu/resource/authority/country/FSM","Micronesia"
"http://publications.europa.eu/resource/authority/country/CSK","Czechoslovakia"
"http://publications.europa.eu/resource/authority/country/BHS","Bahamas"
"http://publications.europa.eu/resource/authority/country/ARM","Armenia"
"http://publications.europa.eu/resource/authority/country/DMA","Dominica"
"http://publications.europa.eu/resource/authority/country/EUR","European Union"
"http://publications.europa.eu/resource/authority/country/ALB","Albania"
"http://publications.europa.eu/resource/authority/country/BFA","Burkina Faso"
"http://publications.europa.eu/resource/authority/country/KAZ","Kazakhstan"
"http://publications.europa.eu/resource/authority/country/UKR","Ukraine"
"http://publications.europa.eu/resource/authority/country/SGP","Singapore"
"http://publications.europa.eu/resource/authority/country/CMR","Cameroon"
"http://publications.europa.eu/resource/authority/country/AGO","Angola"
"http://publications.europa.eu/resource/authority/country/ARE","United Arab Emirates"
"http://publications.europa.eu/resource/authority/country/GEO","Georgia"
"http://publications.europa.eu/resource/authority/country/DOM","Dominican Republic"
"http://publications.europa.eu/resource/authority/country/ATG","Antigua and Barbuda"
"http://publications.europa.eu/resource/authority/country/BOL","Bolivia"
"http://publications.europa.eu/resource/authority/country/CRI","Costa Rica"
"http://publications.europa.eu/resource/authority/country/CUB","Cuba"
"http://publications.europa.eu/resource/authority/country/ECU","Ecuador"
"http://publications.europa.eu/resource/authority/country/GRD","Grenada"
"http://publications.europa.eu/resource/authority/country/HTI","Haiti"
"http://publications.europa.eu/resource/authority/country/LCA","Saint Lucia"
"http://publications.europa.eu/resource/authority/country/NIC","Nicaragua"
"http://publications.europa.eu/resource/authority/country/PER","Peru"
"http://publications.europa.eu/resource/authority/country/PRY","Paraguay"
"http://publications.europa.eu/resource/authority/country/SLV","El Salvador"
"http://publications.europa.eu/resource/authority/country/VCT","Saint Vincent and the Grenadines"
"http://publications.europa.eu/resource/authority/country/VEN","Venezuela"
"http://publications.europa.eu/resource/authority/country/DDR","East Germany"
"http://publications.europa.eu/resource/authority/country/SOM","Somalia"
"http://publications.europa.eu/resource/authority/country/FJI","Fiji"
"http://publications.europa.eu/resource/authority/country/HKG","Hong Kong"
"http://publications.europa.eu/resource/authority/country/PLW","Palau"
"http://publications.europa.eu/resource/authority/country/MNG","Mongolia"
"http://publications.europa.eu/resource/authority/country/SRB","Serbia"
"http://publications.europa.eu/resource/authority/country/MNE","Montenegro"
"http://publications.europa.eu/resource/authority/country/SYR","Syria"
"http://publications.europa.eu/resource/authority/country/GAB","Gabon"
"http://publications.europa.eu/resource/authority/country/HND","Honduras"
"http://publications.europa.eu/resource/authority/country/LBR","Liberia"
"http://publications.europa.eu/resource/authority/country/PHL","Philippines"
"http://publications.europa.eu/resource/authority/country/TJK","Tajikistan"
"http://publications.europa.eu/resource/authority/country/MDV","Maldives"
"http://publications.europa.eu/resource/authority/country/MAC","Macau"
"http://publications.europa.eu/resource/authority/country/RWA","Rwanda"
"http://publications.europa.eu/resource/authority/country/AZE","Azerbaijan"
"http://publications.europa.eu/resource/authority/country/KIR","Kiribati"
"http://publications.europa.eu/resource/authority/country/SDN","Sudan"
"http://publications.europa.eu/resource/authority/country/GHA","Ghana"
"http://publications.europa.eu/resource/authority/country/YMD","North Yemen"
"http://publications.europa.eu/resource/authority/country/BWA","Botswana"
"http://publications.europa.eu/resource/authority/country/LSO","Lesotho"
"http://publications.europa.eu/resource/authority/country/NAM","Namibia"
"http://publications.europa.eu/resource/authority/country/VAT","Vatican City State"
"http://publications.europa.eu/resource/authority/country/IRQ","Iraq"
"http://publications.europa.eu/resource/authority/country/NGA","Nigeria"
"http://publications.europa.eu/resource/authority/country/FRO","Faroes"
"http://publications.europa.eu/resource/authority/country/DJI","Djibouti"
"http://publications.europa.eu/resource/authority/country/COK","Cook Islands"
"http://publications.europa.eu/resource/authority/country/YEM","Yemen"
"http://publications.europa.eu/resource/authority/country/KHM","Cambodia"
"http://publications.europa.eu/resource/authority/country/TLS","Timor-Leste"
"http://publications.europa.eu/resource/authority/country/TON","Tonga"
"http://publications.europa.eu/resource/authority/country/PSE","Palestine"
"http://publications.europa.eu/resource/authority/country/SCG","Serbia and Montenegro"
"http://publications.europa.eu/resource/authority/country/BYS","Belarus"
"http://publications.europa.eu/resource/authority/country/MHL","Marshall Islands"
"http://publications.europa.eu/resource/authority/country/AFI","French Afar and Issas"
"http://publications.europa.eu/resource/authority/country/AIA","Anguilla"
"http://publications.europa.eu/resource/authority/country/ALA","Åland Islands"
"http://publications.europa.eu/resource/authority/country/ASM","American Samoa"
"http://publications.europa.eu/resource/authority/country/ATA","Antarctica"
"http://publications.europa.eu/resource/authority/country/ATB","British Antarctic Territory"
"http://publications.europa.eu/resource/authority/country/ATF","French Southern Lands"
"http://publications.europa.eu/resource/authority/country/ATN","Dronning Maud Land"
"http://publications.europa.eu/resource/authority/country/BES","Bonaire, Sint Eustatius and Saba"
"http://publications.europa.eu/resource/authority/country/BLM","Saint Barthélemy"
"http://publications.europa.eu/resource/authority/country/BTN","Bhutan"
"http://publications.europa.eu/resource/authority/country/BUR","Burma"
"http://publications.europa.eu/resource/authority/country/BVT","Bouvet Island"
"http://publications.europa.eu/resource/authority/country/CCK","Cocos (Keeling) Islands"
"http://publications.europa.eu/resource/authority/country/CPT","Clipperton"
"http://publications.europa.eu/resource/authority/country/CTE","Canton and Enderbury Islands"
"http://publications.europa.eu/resource/authority/country/CUW","Curaçao"
"http://publications.europa.eu/resource/authority/country/CXR","Christmas Island"
"http://publications.europa.eu/resource/authority/country/DHY","Dahomey"
"http://publications.europa.eu/resource/authority/country/ERI","Eritrea"
"http://publications.europa.eu/resource/authority/country/ESH","Western Sahara"
"http://publications.europa.eu/resource/authority/country/ETH","Ethiopia"
"http://publications.europa.eu/resource/authority/country/FLK","Falkland Islands"
"http://publications.europa.eu/resource/authority/country/FQ0","French Southern and Antarctic Lands"
"http://publications.europa.eu/resource/authority/country/FXX","Metropolitan France"
"http://publications.europa.eu/resource/authority/country/GEL","Gilbert and Ellice Islands"
"http://publications.europa.eu/resource/authority/country/GGY","Guernsey"
"http://publications.europa.eu/resource/authority/country/GLP","Guadeloupe"
"http://publications.europa.eu/resource/authority/country/GUF","French Guiana"
"http://publications.europa.eu/resource/authority/country/GUM","Guam"
"http://publications.europa.eu/resource/authority/country/HMD","Heard Island and McDonald Islands"
"http://publications.europa.eu/resource/authority/country/HVO","Upper Volta"
"http://publications.europa.eu/resource/authority/country/IMN","Isle of Man"
"http://publications.europa.eu/resource/authority/country/IOT","British Indian Ocean Territory"
"http://publications.europa.eu/resource/authority/country/JEY","Jersey"
"http://publications.europa.eu/resource/authority/country/JTN","Johnston Island"
"http://publications.europa.eu/resource/authority/country/MAF","Saint Martin"
"http://publications.europa.eu/resource/authority/country/MID","Midway Islands"
"http://publications.europa.eu/resource/authority/country/MMR","Myanmar/Burma"
"http://publications.europa.eu/resource/authority/country/MNP","Northern Mariana Islands"
"http://publications.europa.eu/resource/authority/country/MSR","Montserrat"
"http://publications.europa.eu/resource/authority/country/MTQ","Martinique"
"http://publications.europa.eu/resource/authority/country/MYT","Mayotte"
"http://publications.europa.eu/resource/authority/country/NCL","New Caledonia"
"http://publications.europa.eu/resource/authority/country/NFK","Norfolk Island"
"http://publications.europa.eu/resource/authority/country/NHB","New Hebrides"
"http://publications.europa.eu/resource/authority/country/NIU","Niue"
"http://publications.europa.eu/resource/authority/country/NRU","Nauru"
"http://publications.europa.eu/resource/authority/country/NTZ","Neutral Zone"
"http://publications.europa.eu/resource/authority/country/PCI","Trust Territory of the Pacific Islands"
"http://publications.europa.eu/resource/authority/country/PCN","Pitcairn Islands"
"http://publications.europa.eu/resource/authority/country/PCZ","Panama Canal Zone"
"http://publications.europa.eu/resource/authority/country/PRI","Puerto Rico"
"http://publications.europa.eu/resource/authority/country/PRK","North Korea"
"http://publications.europa.eu/resource/authority/country/PUS","US Miscellaneous Pacific Islands"
"http://publications.europa.eu/resource/authority/country/PYF","French Polynesia"
"http://publications.europa.eu/resource/authority/country/REU","Réunion"
"http://publications.europa.eu/resource/authority/country/RHO","Southern Rhodesia"
"http://publications.europa.eu/resource/authority/country/SGS","South Georgia and the South Sandwich Islands"
"http://publications.europa.eu/resource/authority/country/SHN","Saint Helena, Ascension and Tristan da Cunha"
"http://publications.europa.eu/resource/authority/country/SJM","Svalbard and Jan Mayen"
"http://publications.europa.eu/resource/authority/country/SKM","Sikkim"
"http://publications.europa.eu/resource/authority/country/SPM","Saint Pierre and Miquelon"
"http://publications.europa.eu/resource/authority/country/SSD","South Sudan"
"http://publications.europa.eu/resource/authority/country/SXM","Sint Maarten"
"http://publications.europa.eu/resource/authority/country/TCA","Turks and Caicos Islands"
"http://publications.europa.eu/resource/authority/country/TKL","Tokelau"
"http://publications.europa.eu/resource/authority/country/TMP","East Timor"
"http://publications.europa.eu/resource/authority/country/UMI","United States Minor Outlying Islands"
"http://publications.europa.eu/resource/authority/country/VDR","Democratic Republic of Vietnam"
"http://publications.europa.eu/resource/authority/country/VGB","British Virgin Islands"
"http://publications.europa.eu/resource/authority/country/VIR","US Virgin Islands"
"http://publications.europa.eu/resource/authority/country/WAK","Wake Island"
"http://publications.europa.eu/resource/authority/country/WLF","Wallis and Futuna"
