"uri","label"
"http://publications.europa.eu/resource/authority/corporate-body/EP_EXTERN_POL","Directorate-General for External Policies of the Union"
"http://publications.europa.eu/resource/authority/corporate-body/EP_EXTERN_POL","Directorate-General for External Policies of the Union"
"http://publications.europa.eu/resource/authority/corporate-body/EP_ITRE","Committee on Industry, Research and Energy"
"http://publications.europa.eu/resource/authority/corporate-body/EP_ITRE","Committee on Industry, Research and Energy"
"http://publications.europa.eu/resource/authority/corporate-body/EP_JURI","Committee on Legal Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/EP_JURI","Committee on Legal Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/JRCISP","Joint Research Centre – Ispra"
"http://publications.europa.eu/resource/authority/corporate-body/OLAF","European Anti-Fraud Office"
"http://publications.europa.eu/resource/authority/corporate-body/OLAF","European Anti-Fraud Office"
"http://publications.europa.eu/resource/authority/corporate-body/CEDEFOP","Cedefop"
"http://publications.europa.eu/resource/authority/corporate-body/CEDEFOP","Cedefop"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_PSC","Political and Security Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EIB","European Investment Bank"
"http://publications.europa.eu/resource/authority/corporate-body/EIB","European Investment Bank"
"http://publications.europa.eu/resource/authority/corporate-body/EIB","European Investment Bank"
"http://publications.europa.eu/resource/authority/corporate-body/EP_INTA","Committee on International Trade"
"http://publications.europa.eu/resource/authority/corporate-body/EP_INTA","Committee on International Trade"
"http://publications.europa.eu/resource/authority/corporate-body/EUROFOUND","Eurofound"
"http://publications.europa.eu/resource/authority/corporate-body/EUROFOUND","Eurofound"
"http://publications.europa.eu/resource/authority/corporate-body/EUROPOL","Europol"
"http://publications.europa.eu/resource/authority/corporate-body/EUROPOL","Europol"
"http://publications.europa.eu/resource/authority/corporate-body/HRUFASP","High Representative of the Union"
"http://publications.europa.eu/resource/authority/corporate-body/IPSC","Institute for the Protection and Security of the Citizen"
"http://publications.europa.eu/resource/authority/corporate-body/ACP","African, Caribbean and Pacific Group of States"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_ISL","EC–Iceland Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/DG01B","DG IB – External Relations: Southern Mediterranean, Middle East, Latin America, South and South–East Asia and North South cooperation"
"http://publications.europa.eu/resource/authority/corporate-body/DIGIT","Directorate-General for Informatics"
"http://publications.europa.eu/resource/authority/corporate-body/DIGIT","Directorate-General for Informatics"
"http://publications.europa.eu/resource/authority/corporate-body/ECHO","Directorate-General for European Civil Protection and Humanitarian Aid Operations (ECHO)"
"http://publications.europa.eu/resource/authority/corporate-body/ECHO","Directorate-General for European Civil Protection and Humanitarian Aid Operations (ECHO)"
"http://publications.europa.eu/resource/authority/corporate-body/EEAREA","European Economic Area"
"http://publications.europa.eu/resource/authority/corporate-body/HOME","Directorate-General for Migration and Home Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/HOME","Directorate-General for Migration and Home Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/EMCDDA","European Monitoring Centre for Drugs and Drug Addiction"
"http://publications.europa.eu/resource/authority/corporate-body/EMCDDA","European Monitoring Centre for Drugs and Drug Addiction"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_COM","Communist and Allies Group"
"http://publications.europa.eu/resource/authority/corporate-body/EP_TRAN","Committee on Transport and Tourism"
"http://publications.europa.eu/resource/authority/corporate-body/EP_TRAN","Committee on Transport and Tourism"
"http://publications.europa.eu/resource/authority/corporate-body/FRONTEX","Frontex"
"http://publications.europa.eu/resource/authority/corporate-body/FRONTEX","Frontex"
"http://publications.europa.eu/resource/authority/corporate-body/OAMI","European Union Intellectual Property Office"
"http://publications.europa.eu/resource/authority/corporate-body/OAMI","European Union Intellectual Property Office"
"http://publications.europa.eu/resource/authority/corporate-body/EUMS12","The twelve Member States: Belgium, Denmark, Germany, Ireland, Greece, Spain, France, Italy, Luxembourg, Netherlands, Portugal, United Kingdom"
"http://publications.europa.eu/resource/authority/corporate-body/EUMS6","The six Member States: Belgium, Germany, France, Italy, Luxembourg, Netherlands"
"http://publications.europa.eu/resource/authority/corporate-body/FISMA","Directorate-General for Financial Stability, Financial Services and Capital Markets Union"
"http://publications.europa.eu/resource/authority/corporate-body/FISMA","Directorate-General for Financial Stability, Financial Services and Capital Markets Union"
"http://publications.europa.eu/resource/authority/corporate-body/JRCPETT","Institute for Energy and Transport"
"http://publications.europa.eu/resource/authority/corporate-body/OMB","European Ombudsman"
"http://publications.europa.eu/resource/authority/corporate-body/OMB","European Ombudsman"
"http://publications.europa.eu/resource/authority/corporate-body/OMB","European Ombudsman"
"http://publications.europa.eu/resource/authority/corporate-body/EP_REGI","Committee on Regional Development"
"http://publications.europa.eu/resource/authority/corporate-body/EP_REGI","Committee on Regional Development"
"http://publications.europa.eu/resource/authority/corporate-body/OECD","Organisation for Economic Co-operation and Development"
"http://publications.europa.eu/resource/authority/corporate-body/WFP","World Food Programme"
"http://publications.europa.eu/resource/authority/corporate-body/ACP-EU_JA","ACP–EU Joint Assembly"
"http://publications.europa.eu/resource/authority/corporate-body/ECSC_CMTCSL","Consultative Committee of the European Coal and Steel Community"
"http://publications.europa.eu/resource/authority/corporate-body/ENISA","European Union Agency for Cybersecurity"
"http://publications.europa.eu/resource/authority/corporate-body/ENISA","European Union Agency for Cybersecurity"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_ARC","Rainbow Group in the European Parliament"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_GREEN","The Green Group in the European Parliament"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_LEFT","Left Unity"
"http://publications.europa.eu/resource/authority/corporate-body/EUROJUST","European Union Agency for Criminal Justice Cooperation"
"http://publications.europa.eu/resource/authority/corporate-body/EUROJUST","European Union Agency for Criminal Justice Cooperation"
"http://publications.europa.eu/resource/authority/corporate-body/EUMS10","The ten Member States: Belgium, Denmark, Germany, Ireland, Greece, France, Italy, Luxembourg, Netherlands, United Kingdom"
"http://publications.europa.eu/resource/authority/corporate-body/EURATOM","Euratom Supply Agency"
"http://publications.europa.eu/resource/authority/corporate-body/EURATOM","Euratom Supply Agency"
"http://publications.europa.eu/resource/authority/corporate-body/RSCAS","Robert Schuman Centre for Advanced Studies"
"http://publications.europa.eu/resource/authority/corporate-body/SANTE","Directorate-General for Health and Food Safety"
"http://publications.europa.eu/resource/authority/corporate-body/SANTE","Directorate-General for Health and Food Safety"
"http://publications.europa.eu/resource/authority/corporate-body/TASKF","Task Force for the Accession Negotiations"
"http://publications.europa.eu/resource/authority/corporate-body/CHAFEA","Consumers, Health, Agriculture and Food Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/ECPRD","European Centre for Parliamentary Research and Documentation"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_1A0","Office in Kosovo"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_1A0","Office in Kosovo"
"http://publications.europa.eu/resource/authority/corporate-body/EAHC","Executive Agency for Health and Consumers"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_DR","Technical Group of the European Right"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EEC_MAR","EEC–Morocco Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_CSK","EC–Czech Republic Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/EP_DELCON","Delegation to the Conciliation Committee"
"http://publications.europa.eu/resource/authority/corporate-body/JRCKARLS","Institute for Transuranium Elements"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_LUX","Representation in Luxembourg"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_DEU_BER","Representation in Germany – Berlin"
"http://publications.europa.eu/resource/authority/corporate-body/COR_NAT","Commission for Natural Resources"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_ADVIS_MONOPOL","Advisory Committee on Restrictive Practices and Dominant Positions"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EEC_NOR","EEC–Norway Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EIOPA","European Insurance and Occupational Pensions Authority"
"http://publications.europa.eu/resource/authority/corporate-body/EIOPA","European Insurance and Occupational Pensions Authority"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_SPA_BCN","Representation in Spain – Barcelona"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_GRC","Representation in Greece"
"http://publications.europa.eu/resource/authority/corporate-body/EMI","European Monetary Institute"
"http://publications.europa.eu/resource/authority/corporate-body/PLO","Palestine Liberation Organisation"
"http://publications.europa.eu/resource/authority/corporate-body/COST","European cooperation in science and technology"
"http://publications.europa.eu/resource/authority/corporate-body/EMEA","European Medicines Agency"
"http://publications.europa.eu/resource/authority/corporate-body/EMEA","European Medicines Agency"
"http://publications.europa.eu/resource/authority/corporate-body/SRB","Single Resolution Board"
"http://publications.europa.eu/resource/authority/corporate-body/SRB","Single Resolution Board"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_SVN","EC–Slovenia Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GER_UNIFIC","Temporary Committee on the Impact of German unification on the EC"
"http://publications.europa.eu/resource/authority/corporate-body/NEAR","Directorate-General for Neighbourhood and Enlargement Negotiations"
"http://publications.europa.eu/resource/authority/corporate-body/NEAR","Directorate-General for Neighbourhood and Enlargement Negotiations"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_CZE","Representation in Czechia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LKA_MDV","Delegation to Sri Lanka and the Maldives"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LKA_MDV","Delegation to Sri Lanka and the Maldives"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_DEP","Group of European Progressive Democrats"
"http://publications.europa.eu/resource/authority/corporate-body/EP_INQWOM","Committee of inquiry into the situation of women in Europe"
